#                                                                                                                                  --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name                                                                       accession  query name               accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#                                                               ------------------- ----------     -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
IMGVR_UViG_2838861501_000008|2838861501|2838861512|65333-104751_10                  -          phage-family-interpro-v4 -           1.6e-188  638.3   4.6  1.9e-188  638.0   4.6   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_075918|3300045988|Ga0495776_164190_40                         -          phage-family-interpro-v4 -           6.8e-188  636.2   0.1  8.3e-188  635.9   0.1   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_058335|3300045988|Ga0495776_112946_34                         -          phage-family-interpro-v4 -           1.1e-187  635.4   4.1  1.4e-187  635.1   4.1   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_063328|3300045988|Ga0495776_095047_43                         -          phage-family-interpro-v4 -           1.6e-187  635.0   0.2  1.9e-187  634.7   0.2   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_095809|3300045988|Ga0495776_176788_40                         -          phage-family-interpro-v4 -           2.5e-187  634.3   0.1  3.1e-187  634.0   0.1   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300029373_000348|3300029373|Ga0243914_100003|499046-535035_43           -          phage-family-interpro-v4 -           3.1e-187  634.0   0.5  3.7e-187  633.7   0.5   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300029412_000317|3300029412|Ga0243915_100001|499066-535055_43           -          phage-family-interpro-v4 -           3.1e-187  634.0   0.5  3.7e-187  633.7   0.5   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300029419_000299|3300029419|Ga0243913_100003|499082-535071_43           -          phage-family-interpro-v4 -           3.1e-187  634.0   0.5  3.7e-187  633.7   0.5   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_093172|3300045988|Ga0495776_008226_11                         -          phage-family-interpro-v4 -           6.7e-187  632.9   0.0  7.5e-187  632.7   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2505679039_000002|2505679039|2505681318|47433-89609_1                    -          phage-family-interpro-v4 -           8.3e-187  632.6   0.0  9.3e-187  632.4   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2508501037_000001|2508501037|2508504171|44209-86385_56                   -          phage-family-interpro-v4 -           8.3e-187  632.6   0.0  9.3e-187  632.4   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_028648|3300045988|Ga0495776_148499_43                         -          phage-family-interpro-v4 -             1e-186  632.3   3.3  1.3e-186  631.9   3.3   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_034074|3300045988|Ga0495776_001322_8                          -          phage-family-interpro-v4 -           1.5e-186  631.7   0.6  1.8e-186  631.4   0.6   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_044579|3300045988|Ga0495776_001271_41                         -          phage-family-interpro-v4 -           1.5e-186  631.7   0.6  1.8e-186  631.4   0.6   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_085954|3300045988|Ga0495776_009270_40                         -          phage-family-interpro-v4 -           1.7e-186  631.6   0.3    2e-186  631.3   0.3   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_091458|3300045988|Ga0495776_151917_39                         -          phage-family-interpro-v4 -           1.7e-186  631.6   0.3    2e-186  631.3   0.3   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_051585|3300045988|Ga0495776_029113_40                         -          phage-family-interpro-v4 -           2.5e-186  631.0   0.8  3.1e-186  630.7   0.8   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_052508|3300045988|Ga0495776_113479_40                         -          phage-family-interpro-v4 -           2.5e-186  631.0   0.8  3.1e-186  630.7   0.8   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_043014|3300045988|Ga0495776_000985_45                         -          phage-family-interpro-v4 -           1.6e-185  628.3   4.4    2e-185  628.0   4.4   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300034682_000013|3300034682|Ga0310128_000601_1                          -          phage-family-interpro-v4 -           1.2e-184  625.4   0.0  1.5e-184  625.1   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_647000302_000005|647000302|647015161|6545-50350_1                        -          phage-family-interpro-v4 -           3.6e-184  623.8   0.0  4.3e-184  623.6   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2859386824_000001|2859386824|2859386824|1244409-1289669_53               -          phage-family-interpro-v4 -             6e-184  623.1   0.0  7.2e-184  622.8   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_109839|3300045988|Ga0495776_015481_29                         -          phage-family-interpro-v4 -           1.1e-183  622.3   0.8  1.2e-183  622.1   0.8   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_123018|3300045988|Ga0495776_179715_24                         -          phage-family-interpro-v4 -           1.1e-183  622.3   0.8  1.2e-183  622.1   0.8   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300029338_000383|3300029338|Ga0243718_1000181|5267-48799_12             -          phage-family-interpro-v4 -           1.7e-183  621.6   0.5  1.9e-183  621.5   0.5   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300010270_000392|3300010270|Ga0129306_1000111|51480-88715_37            -          phage-family-interpro-v4 -           2.1e-183  621.3   4.5  2.4e-183  621.1   4.5   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300010282_000013|3300010282|Ga0129307_1000881_28                        -          phage-family-interpro-v4 -           2.1e-183  621.3   4.5  2.4e-183  621.1   4.5   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_106357|3300045988|Ga0495776_161764_10                         -          phage-family-interpro-v4 -           3.2e-183  620.7   1.0  3.6e-183  620.5   1.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_037856|3300045988|Ga0495776_113524_38                         -          phage-family-interpro-v4 -           4.8e-183  620.1   0.6    6e-183  619.8   0.6   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_095092|3300045988|Ga0495776_139509_5                          -          phage-family-interpro-v4 -           5.5e-183  619.9   1.1  6.2e-183  619.8   1.1   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_088677|3300045988|Ga0495776_185300_11                         -          phage-family-interpro-v4 -           7.2e-183  619.5   0.7  8.1e-183  619.4   0.7   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300010283_000008|3300010283|Ga0129312_1000315_13                        -          phage-family-interpro-v4 -           7.9e-183  619.4   0.5  8.9e-183  619.2   0.5   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300048574_000389|3300048574|Ga0498941_000010|112199-153743_1            -          phage-family-interpro-v4 -           8.4e-183  619.3   0.0  9.4e-183  619.1   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300048575_000398|3300048575|Ga0498942_000457|24074-65618_51             -          phage-family-interpro-v4 -           8.4e-183  619.3   0.0  9.4e-183  619.1   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300048578_000345|3300048578|Ga0498945_000034|659850-701394_51           -          phage-family-interpro-v4 -           8.4e-183  619.3   0.0  9.4e-183  619.1   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300048579_000411|3300048579|Ga0498946_000011|1070136-1111680_51         -          phage-family-interpro-v4 -           8.4e-183  619.3   0.0  9.4e-183  619.1   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_078199|3300045988|Ga0495776_117786_12                         -          phage-family-interpro-v4 -           1.1e-182  619.0   0.5  1.2e-182  618.8   0.5   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300029498_000092|3300029498|Ga0244218_100001|350330-389511_43           -          phage-family-interpro-v4 -           2.4e-182  617.8   5.5  2.7e-182  617.6   5.5   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_080664|3300045988|Ga0495776_186608_13                         -          phage-family-interpro-v4 -           2.7e-182  617.6   0.3    3e-182  617.5   0.3   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_102223|3300045988|Ga0495776_172988_47                         -          phage-family-interpro-v4 -           2.7e-182  617.6   0.3    3e-182  617.5   0.3   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_013008|3300045988|Ga0495776_041141_1                          -          phage-family-interpro-v4 -             3e-182  617.5   0.4  3.6e-182  617.2   0.4   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_072823|3300045988|Ga0495776_161648_46                         -          phage-family-interpro-v4 -           3.3e-182  617.4   0.9  3.7e-182  617.2   0.9   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300008739_000122|3300008739|Ga0114021_100281_11                         -          phage-family-interpro-v4 -           3.5e-182  617.3   4.0  3.9e-182  617.1   4.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_7000000513_000126|7000000513|SRS047824_WUGC_scaffold_13467_42            -          phage-family-interpro-v4 -           3.5e-182  617.3   4.0  3.9e-182  617.1   4.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_058506|3300045988|Ga0495776_163464_44                         -          phage-family-interpro-v4 -           6.1e-182  616.5   0.6  6.9e-182  616.3   0.6   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_082660|3300045988|Ga0495776_182900_40                         -          phage-family-interpro-v4 -           1.8e-181  614.9   2.8    2e-181  614.7   2.8   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_092879|3300045988|Ga0495776_153926_8                          -          phage-family-interpro-v4 -           1.8e-181  614.9   2.8    2e-181  614.7   2.8   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_092027|3300045988|Ga0495776_111062_39                         -          phage-family-interpro-v4 -           2.3e-181  614.6   5.4  2.5e-181  614.4   5.4   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300007314_000228|3300007314|Ga0104968_100096|22511-62289_38             -          phage-family-interpro-v4 -             3e-181  614.2   2.9  3.7e-181  613.9   2.9   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_7000000222_000077|7000000222|SRS057539_LANL_scaffold_64240_6             -          phage-family-interpro-v4 -             3e-181  614.2   2.9  3.7e-181  613.9   2.9   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2508501050_000003|2508501050|2508504460|22024-61371_1                    -          phage-family-interpro-v4 -           4.1e-181  613.7   0.0  5.3e-181  613.4   0.0   1.1   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_059515|3300045988|Ga0495776_005547_40                         -          phage-family-interpro-v4 -             5e-181  613.4   3.9  6.1e-181  613.2   3.9   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_059517|3300045988|Ga0495776_186043_7                          -          phage-family-interpro-v4 -           5.7e-181  613.3   6.3  6.3e-181  613.1   6.3   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_066104|3300045988|Ga0495776_186002_41                         -          phage-family-interpro-v4 -           8.3e-181  612.7   1.2  9.2e-181  612.6   1.2   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300008611_000004|3300008611|Ga0111137_1000238_7                         -          phage-family-interpro-v4 -           2.2e-180  611.3   3.4  2.6e-180  611.0   3.4   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_7000000422_000138|7000000422|SRS057791_LANL_scaffold_84451_37            -          phage-family-interpro-v4 -           2.2e-180  611.3   3.4  2.6e-180  611.0   3.4   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2843551353_000003|2843551353|2843551363|158303-197054_38                 -          phage-family-interpro-v4 -           2.5e-180  611.1   2.7  2.8e-180  611.0   2.7   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300007315_000235|3300007315|Ga0104930_100147|440-46591_8                -          phage-family-interpro-v4 -           2.6e-180  611.0   2.5    3e-180  610.9   2.5   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300006748_000207|3300006748|Ga0101800_100157|5630-45029_5               -          phage-family-interpro-v4 -           2.7e-180  611.0   3.6    3e-180  610.9   3.6   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300029081_000050|3300029081|Ga0169209_100039|163518-203866_39           -          phage-family-interpro-v4 -           3.3e-180  610.7   3.5  3.7e-180  610.6   3.5   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2713896995_000001|2713896995|2713934117_33                               -          phage-family-interpro-v4 -           3.6e-180  610.6   0.0  4.3e-180  610.3   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300029004_000090|3300029004|Ga0169688_100159|12567-49689_36             -          phage-family-interpro-v4 -             5e-180  610.1   2.9  5.5e-180  610.0   2.9   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_056796|3300045988|Ga0495776_148892_9                          -          phage-family-interpro-v4 -           8.6e-180  609.3   5.4  9.6e-180  609.2   5.4   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_101875|3300045988|Ga0495776_014129_18                         -          phage-family-interpro-v4 -           1.4e-179  608.7   1.3  1.6e-179  608.5   1.3   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_115682|3300045988|Ga0495776_152215_46                         -          phage-family-interpro-v4 -           1.6e-179  608.5   0.9  1.7e-179  608.3   0.9   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_116145|3300045988|Ga0495776_163847_46                         -          phage-family-interpro-v4 -           1.6e-179  608.5   0.9  1.7e-179  608.3   0.9   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300028999_000029|3300028999|Ga0169655_100192_42                         -          phage-family-interpro-v4 -           1.7e-179  608.3   2.6  1.9e-179  608.2   2.6   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_058151|3300045988|Ga0495776_046419_7                          -          phage-family-interpro-v4 -           1.7e-179  608.3   2.6  1.9e-179  608.2   2.6   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_059543|3300045988|Ga0495776_113485_7                          -          phage-family-interpro-v4 -           1.7e-179  608.3   2.6  1.9e-179  608.2   2.6   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_090720|3300045988|Ga0495776_173248_41                         -          phage-family-interpro-v4 -           1.7e-179  608.3   2.6  1.9e-179  608.2   2.6   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_060676|3300045988|Ga0495776_185496_6                          -          phage-family-interpro-v4 -             2e-179  608.1   4.2  2.2e-179  608.0   4.2   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_7000000001_000003|7000000001|SRS022530_LANL_scaffold_60576_10            -          phage-family-interpro-v4 -           2.4e-179  607.9   3.4  2.7e-179  607.7   3.4   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_085304|3300045988|Ga0495776_127836_29                         -          phage-family-interpro-v4 -           2.6e-179  607.7   2.5  2.9e-179  607.6   2.5   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_080143|3300045988|Ga0495776_157193_4                          -          phage-family-interpro-v4 -           3.2e-179  607.4   2.9  3.6e-179  607.3   2.9   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2643221915_000004|2643221915|2643250081|77368-120170_56                  -          phage-family-interpro-v4 -           5.7e-179  606.6   0.0  6.4e-179  606.5   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2841216226_000004|2841216226|2841216226|1475669-1519035_5                -          phage-family-interpro-v4 -           7.1e-179  606.3   7.3  8.8e-179  606.0   7.3   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300028454_001200|3300028454|Ga0307245_1743958|4231-42049_5              -          phage-family-interpro-v4 -           2.4e-178  604.5   2.9  2.7e-178  604.4   2.9   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_099722|3300045988|Ga0495776_007526_41                         -          phage-family-interpro-v4 -           2.7e-178  604.4   4.9    3e-178  604.2   4.9   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300006566_000184|3300006566|Ga0100365_1000163_39                        -          phage-family-interpro-v4 -           2.6e-177  601.1   1.5  2.9e-177  601.0   1.5   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_7000000041_000061|7000000041|SRS013705_Baylor_scaffold_28762_6           -          phage-family-interpro-v4 -           2.6e-177  601.1   1.5  2.9e-177  601.0   1.5   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300029461_000133|3300029461|Ga0244130_100049|94268-131829_6             -          phage-family-interpro-v4 -           4.7e-177  600.3   6.0  5.7e-177  600.0   6.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300008502_000089|3300008502|Ga0115179_100113_40                         -          phage-family-interpro-v4 -             7e-177  599.7   0.9  7.8e-177  599.6   0.9   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_142845|3300045988|Ga0495776_087349_4                          -          phage-family-interpro-v4 -           8.9e-177  599.4   5.8  1.1e-176  599.1   5.8   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_147894|3300045988|Ga0495776_170989_4                          -          phage-family-interpro-v4 -           8.9e-177  599.4   5.8  1.1e-176  599.1   5.8   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_154294|3300045988|Ga0495776_009311_32                         -          phage-family-interpro-v4 -           8.9e-177  599.4   5.8  1.1e-176  599.1   5.8   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2811995363_000008|2811995363|2812091195|5067947-5120396_49               -          phage-family-interpro-v4 -           1.9e-176  598.3   0.0  2.1e-176  598.1   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2706794540_000003|2706794540|2706806013|491088-533873_57                 -          phage-family-interpro-v4 -           2.6e-176  597.8   0.0  2.9e-176  597.6   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_140869|3300045988|Ga0495776_178599_6                          -          phage-family-interpro-v4 -             3e-176  597.6   5.6  3.6e-176  597.4   5.6   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2509276052_000003|2509276052|2509297621|3090006-3132761_55               -          phage-family-interpro-v4 -           1.2e-175  595.6   0.0  1.5e-175  595.3   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_7000000086_000101|7000000086|SRS049147_LANL_scaffold_64725_38            -          phage-family-interpro-v4 -           1.5e-175  595.3   2.1  1.6e-175  595.2   2.1   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300009965_000016|3300009965|Ga0133741_100017_37                         -          phage-family-interpro-v4 -           3.8e-175  594.0   2.3  4.3e-175  593.8   2.3   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300022578_000072|3300022578|Ga0248012_1070_37                           -          phage-family-interpro-v4 -           3.8e-175  594.0   2.3  4.3e-175  593.8   2.3   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300028542_000072|3300028542|Ga0307830_1193_37                           -          phage-family-interpro-v4 -           3.8e-175  594.0   2.3  4.3e-175  593.8   2.3   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_013631|3300045988|Ga0495776_071967_32                         -          phage-family-interpro-v4 -           5.4e-175  593.5   0.0    6e-175  593.3   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2706794542_000003|2706794542|2706806094|282668-324160_55                 -          phage-family-interpro-v4 -           7.9e-175  592.9   0.0  8.8e-175  592.8   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300044857_000313|3300044857|Ga0455791_000053_78                         -          phage-family-interpro-v4 -           1.2e-174  592.3   0.0  1.4e-174  592.1   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045594_000188|3300045594|Ga0455792_000184_25                         -          phage-family-interpro-v4 -           1.2e-174  592.3   0.0  1.4e-174  592.1   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300007795_000019|3300007795|Ga0105644_100168_10                         -          phage-family-interpro-v4 -           1.3e-174  592.2   0.6  1.4e-174  592.1   0.6   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300003757_000005|3300003757|Ga0041910_1000803_7                         -          phage-family-interpro-v4 -           1.6e-174  591.9   5.1  1.9e-174  591.6   5.1   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300029121_000151|3300029121|Ga0168811_100054|127028-170214_39           -          phage-family-interpro-v4 -           2.2e-174  591.5   9.6  2.4e-174  591.3   9.6   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_076571|3300045988|Ga0495776_070711_9                          -          phage-family-interpro-v4 -           2.7e-174  591.2   0.6    3e-174  591.0   0.6   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_127291|3300045988|Ga0495776_071029_40                         -          phage-family-interpro-v4 -           2.7e-174  591.2   0.6    3e-174  591.0   0.6   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300043822_000038|3300043822|Ga0455828_0367_41                           -          phage-family-interpro-v4 -           3.2e-174  590.9   0.1    4e-174  590.6   0.1   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_138189|3300045988|Ga0495776_110439_7                          -          phage-family-interpro-v4 -           1.6e-173  588.6   2.3  1.9e-173  588.3   2.3   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300009070_000194|3300009070|Ga0066256_1000266|42259-86091_30            -          phage-family-interpro-v4 -           2.4e-173  588.0   3.8  2.9e-173  587.8   3.8   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_123861|3300045988|Ga0495776_184377_10                         -          phage-family-interpro-v4 -           6.5e-173  586.6   4.2  7.9e-173  586.3   4.2   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300021400_000335|3300021400|Ga0224422_10324760_9                        -          phage-family-interpro-v4 -           8.4e-173  586.2   5.7  9.5e-173  586.0   5.7   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300021426_003468|3300021426|Ga0224482_10001130|4682-42746_9             -          phage-family-interpro-v4 -           8.4e-173  586.2   5.7  9.5e-173  586.0   5.7   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_130663|3300045988|Ga0495776_178622_32                         -          phage-family-interpro-v4 -           9.1e-173  586.1   0.3  1.1e-172  585.8   0.3   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2516653010_000002|2516653010|2516656928|23951-69760_55                   -          phage-family-interpro-v4 -           9.5e-173  586.0   0.0  1.2e-172  585.7   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_156992|3300045988|Ga0495776_170336_8                          -          phage-family-interpro-v4 -           1.2e-172  585.7   0.3  1.5e-172  585.4   0.3   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_130566|3300045988|Ga0495776_084293_9                          -          phage-family-interpro-v4 -           1.3e-172  585.6   0.4  1.5e-172  585.3   0.4   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_119164|3300045988|Ga0495776_171129_7                          -          phage-family-interpro-v4 -           1.3e-172  585.6   0.2  1.5e-172  585.3   0.2   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_122671|3300045988|Ga0495776_179448_45                         -          phage-family-interpro-v4 -           1.3e-172  585.6   0.2  1.5e-172  585.3   0.2   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300034120_001247|3300034120|Ga0335056_0000180_24                        -          phage-family-interpro-v4 -           1.8e-171  581.8   0.0    2e-171  581.6   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300042321_001850|3300042321|Ga0453905_0000152_31                        -          phage-family-interpro-v4 -           1.8e-171  581.8   0.0    2e-171  581.6   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_7000000073_000039|7000000073|SRS021496_Baylor_scaffold_59321_38          -          phage-family-interpro-v4 -           2.2e-171  581.5   1.7  2.7e-171  581.2   1.7   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2825186326_000002|2825186326|2825186328|308811-354240_63                 -          phage-family-interpro-v4 -           2.3e-171  581.5   0.0  2.8e-171  581.2   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300006524_000008|3300006524|Ga0101033_100128_7                          -          phage-family-interpro-v4 -           2.6e-171  581.3   1.8  3.1e-171  581.0   1.8   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300030098_000917|3300030098|Ga0183663_1000375_34                        -          phage-family-interpro-v4 -           7.3e-171  579.8   0.0  8.2e-171  579.6   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_126022|3300045988|Ga0495776_020382_48                         -          phage-family-interpro-v4 -           1.8e-170  578.5   0.0  2.2e-170  578.2   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2829818831_000001|2829818831|2829818831|752758-797357_2                  -          phage-family-interpro-v4 -           3.6e-169  574.2   0.0  4.1e-169  574.0   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2922465951_000001|2922465951|2922465951|807899-852498_2                  -          phage-family-interpro-v4 -           3.6e-169  574.2   0.0  4.1e-169  574.0   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300030463_000014|3300030463|Ga0238598_1004_45                           -          phage-family-interpro-v4 -           5.4e-169  573.6   0.0  6.5e-169  573.3   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2582581318_000001|2582581318|2582696923|217772-260652_2                  -          phage-family-interpro-v4 -           5.8e-169  573.5   0.0  6.5e-169  573.3   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_649633107_000003|649633107|649633142|661068-705078_1                     -          phage-family-interpro-v4 -           9.8e-169  572.8   3.7  3.9e-168  570.8   3.7   1.7   1   1   0   1   1   1   1 -
IMGVR_UViG_3300045988_133256|3300045988|Ga0495776_086828_9                          -          phage-family-interpro-v4 -           2.4e-168  571.4   0.1  2.9e-168  571.2   0.1   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_112355|3300045988|Ga0495776_164166_40                         -          phage-family-interpro-v4 -           2.9e-168  571.2   0.2  3.4e-168  571.0   0.2   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_112975|3300045988|Ga0495776_146554_10                         -          phage-family-interpro-v4 -           2.9e-168  571.2   0.2  3.4e-168  571.0   0.2   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_148445|3300045988|Ga0495776_188720_42                         -          phage-family-interpro-v4 -           3.9e-168  570.7   0.0  4.8e-168  570.5   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_167207|3300045988|Ga0495776_188358_76                         -          phage-family-interpro-v4 -           3.9e-168  570.7   0.0  4.8e-168  570.5   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2731957698_000001|2731957698|2731988885|6171-52363_4                     -          phage-family-interpro-v4 -           1.5e-167  568.8   0.0  1.8e-167  568.5   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300044857_000313|3300044857|Ga0455791_000053_26                         -          phage-family-interpro-v4 -           1.6e-167  568.7   0.0  1.9e-167  568.5   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_155598|3300045988|Ga0495776_165980_40                         -          phage-family-interpro-v4 -           5.3e-167  567.0   0.0  6.4e-167  566.7   0.0   1.0   1   0   0   1   1   1   1 -
